"BLM","GPS Coordinate Latitude","GPS Coordinate Longitude","ID NUMBER","Date of Crash","Time of Crash"
1.748,36.16083,-86.76945,1905333001,4/25/2019 12:00:00 AM,1555
2.144,36.1572,-86.77445,1905333001,4/26/2019 12:00:00 AM,2120
0.211,36.15597,-86.78298,1905343001,3/18/2019 12:00:00 AM,1314
0.337,36.15692,-86.78086,1905343001,4/26/2019 12:00:00 AM,1940
0.443,36.22096,-86.604,1905502001,3/8/2019 12:00:00 AM,1448
1.777,36.05082,-86.61361,1906061001,4/27/2019 12:00:00 AM,1420
0.051,36.09419,-86.654,1906063001,3/1/2019 12:00:00 AM,605
0.098,36.21662,-86.58811,190A004001,3/29/2019 12:00:00 AM,1833
2.323,36.30176,-86.88642,190A017001,3/4/2019 12:00:00 AM,623
1.884,36.29692,-86.88818,190A021001,4/24/2019 12:00:00 AM,1637
0.271,36.22086,-86.85049,190A085001,4/28/2019 12:00:00 AM,1007
0.313,36.20808,-86.83446,190A097001,3/2/2019 12:00:00 AM,1825
0.031,36.21371,-86.84517,190A121001,3/30/2019 12:00:00 AM,1548
0.585,36.18953,-86.83769,190A145001,4/9/2019 12:00:00 AM,1858
0.082,36.18096,-86.84287,190A171001,4/14/2019 12:00:00 AM,1235
0.352,36.23668,-86.80318,190A232001,4/27/2019 12:00:00 AM,1750
0.793,36.243,-86.80198,190A232001,4/24/2019 12:00:00 AM,531
2.064,36.30529,-86.71922,190A307001,3/3/2019 12:00:00 AM,1000
0.339,36.35117,-86.72815,190A344001,3/22/2019 12:00:00 AM,901
0.634,36.30783,-86.70996,190A356001,3/24/2019 12:00:00 AM,1110
0.086,36.04383,-86.8455,190A357001,3/12/2019 12:00:00 AM,913
0.39,36.30121,-86.70556,190A377001,3/27/2019 12:00:00 AM,1445
0.204,36.26721,-86.73093,190A417001,4/29/2019 12:00:00 AM,646
0.438,36.2802,-86.71321,190A422001,3/28/2019 12:00:00 AM,1722
0.837,36.2759,-86.72676,190A424001,4/7/2019 12:00:00 AM,2213
1.151,36.27527,-86.72122,190A424001,4/2/2019 12:00:00 AM,1643
0.621,36.27538,-86.72123,190A429001,3/30/2019 12:00:00 AM,2220
0.181,36.26421,-86.73386,190A440001,4/9/2019 12:00:00 AM,1655
0,36.24895,-86.73228,190A478001,3/12/2019 12:00:00 AM,1924
0.010,36.26125,-86.71235,190A529001,3/8/2019 12:00:00 AM,1050
0.03,36.26228,-86.71166,190A544001,4/15/2019 12:00:00 AM,1504
0.33,36.26266,-86.70629,190A544001,3/6/2019 12:00:00 AM,1850
0.065,36.26316,-86.68092,190A606001,3/23/2019 12:00:00 AM,1200
0.292,36.26649,-86.68112,190A606001,3/16/2019 12:00:00 AM,1120
0.719,36.27201,-86.68459,190A606001,3/8/2019 12:00:00 AM,1645
0.923,36.26653,-86.69011,190A607001,3/14/2019 12:00:00 AM,748
0.004,36.20055,-86.62093,190A832001,3/29/2019 12:00:00 AM,1554
0.004,36.20055,-86.62093,190A832001,4/10/2019 12:00:00 AM,2058
0.337,36.19242,-86.62209,190A838001,3/25/2019 12:00:00 AM,2232
0.44,36.19288,-86.62383,190A838001,4/26/2019 12:00:00 AM,420
0.452,36.19298,-86.62402,190A838001,4/28/2019 12:00:00 AM,1720
0.166,36.20571,-86.62239,190A873001,3/18/2019 12:00:00 AM,238
0.06,36.16794,-86.82182,190A999001,4/15/2019 12:00:00 AM,1156
0.483,36.13035,-86.56577,190B032001,3/5/2019 12:00:00 AM,843
0.038,36.15366,-86.62615,190B036001,4/7/2019 12:00:00 AM,1825
0.004,36.15224,-86.62507,190B039001,4/21/2019 12:00:00 AM,1845
0.138,36.15156,-86.62728,190B039001,4/29/2019 12:00:00 AM,1305
0.024,36.10362,-86.66647,190B093001,4/30/2019 12:00:00 AM,1649
0.456,36.09896,-86.6573,190B094001,3/2/2019 12:00:00 AM,2300
0.046,36.08865,-86.61536,190B122001,3/22/2019 12:00:00 AM,1010
0.806,36.07364,-86.59778,190B136001,3/17/2019 12:00:00 AM,915
0.411,36.06837,-86.62985,190B262001,4/3/2019 12:00:00 AM,744
1.429,36.06688,-86.59978,190B301001,4/20/2019 12:00:00 AM,2139
2.137,36.07212,-86.58905,190B301001,4/7/2019 12:00:00 AM,1645
0.022,36.04507,-86.66152,190B308001,3/28/2019 12:00:00 AM,1812
0.177,36.03124,-86.65851,190B310001,4/15/2019 12:00:00 AM,2012
0.605,36.03786,-86.67726,190B328001,3/27/2019 12:00:00 AM,1437
1.107,36.03145,-86.67325,190B328001,4/30/2019 12:00:00 AM,20
0,36.04605,-86.65799,190B336001,4/3/2019 12:00:00 AM,1453
1.827,36.14833,-86.67406,190B424001,3/26/2019 12:00:00 AM,2036
1.968,36.14696,-86.67215,190B424001,3/15/2019 12:00:00 AM,2310
2.291,36.14595,-86.66658,190B424001,3/23/2019 12:00:00 AM,9
0.684,36.1587,-86.67597,190B446001,4/18/2019 12:00:00 AM,1737
0.001,36.17159,-86.6795,190B499001,4/19/2019 12:00:00 AM,1645
0.656,36.14909,-86.69083,190B571001,3/23/2019 12:00:00 AM,751
0.374,36.14244,-86.70369,190B612001,3/30/2019 12:00:00 AM,2115
0.079,36.14055,-86.70257,190B613001,4/29/2019 12:00:00 AM,1500
0.048,36.12687,-86.71027,190B626001,3/15/2019 12:00:00 AM,1924
0.07,36.12692,-86.70988,190B626001,4/24/2019 12:00:00 AM,810
0.173,36.0517,-86.90097,190B647001,3/31/2019 12:00:00 AM,1753
0.005,36.11854,-86.71617,190B673001,3/23/2019 12:00:00 AM,255
0.033,36.06895,-86.67428,190B760001,3/27/2019 12:00:00 AM,659
0.89,36.07105,-86.64852,190B801001,3/15/2019 12:00:00 AM,0
1.43,36.0761,-86.64765,190B801001,4/18/2019 12:00:00 AM,1633
0.753,36.08329,-86.66065,190B808001,4/21/2019 12:00:00 AM,1256
1.143,36.08345,-86.65446,190B808001,4/21/2019 12:00:00 AM,710
0.007,36.05905,-86.71627,190B821001,3/30/2019 12:00:00 AM,1804
0.355,36.04995,-86.69229,190B830001,3/9/2019 12:00:00 AM,2312
2.241,36.06893,-86.69396,190B878001,3/16/2019 12:00:00 AM,358
0.533,36.06296,-86.68372,190B881001,3/29/2019 12:00:00 AM,1925
0.085,36.0489,-86.71517,190B931001,3/28/2019 12:00:00 AM,1333
0.132,36.10964,-86.73109,190C060001,4/4/2019 12:00:00 AM,1708
0.004,36.05491,-86.72995,190C107001,4/13/2019 12:00:00 AM,2145
0.005,36.06769,-86.73741,190C195001,3/16/2019 12:00:00 AM,1605
0.161,36.08368,-86.75546,190C248001,4/2/2019 12:00:00 AM,744
0.439,36.10699,-86.7283,190C276001,3/17/2019 12:00:00 AM,50
0.697,36.08403,-86.71133,190C292001,4/10/2019 12:00:00 AM,1315
0.109,36.08326,-86.72554,190C304001,3/1/2019 12:00:00 AM,1915
0.124,36.08324,-86.72528,190C304001,3/26/2019 12:00:00 AM,1211
0.211,36.07502,-86.7212,190C343001,4/19/2019 12:00:00 AM,1835
0.24,36.0875,-86.69585,190C380001,3/13/2019 12:00:00 AM,0
0.027,36.07858,-86.7724,190C396001,4/29/2019 12:00:00 AM,1417
0.885,36.07688,-86.7911,190C429001,3/26/2019 12:00:00 AM,1254
1.16,36.10234,-86.8337,190C576001,3/6/2019 12:00:00 AM,830
0.323,36.11356,-86.80616,190C678001,4/25/2019 12:00:00 AM,1726
0.77,36.10362,-86.81947,190C690001,4/17/2019 12:00:00 AM,815
0.001,36.03485,-86.97156,190C856001,4/21/2019 12:00:00 AM,1245
0.25,36.11271,-86.92001,190C969001,4/27/2019 12:00:00 AM,344
1.615,36.11691,-86.86131,190C973001,3/20/2019 12:00:00 AM,1542
0.252,36.1253,-86.89704,190D046001,3/9/2019 12:00:00 AM,1403
0.086,36.14499,-86.85786,190D096001,3/18/2019 12:00:00 AM,1732
0.078,36.14831,-86.85833,190D102001,3/27/2019 12:00:00 AM,1650
0.1,36.15225,-86.85623,190D112001,4/3/2019 12:00:00 AM,2222
0.003,36.1507,-86.85794,190D116001,3/1/2019 12:00:00 AM,0
0.73,36.11943,-86.99012,190D203001,4/8/2019 12:00:00 AM,1651
4.054,36.12029,-86.93808,190D203001,3/17/2019 12:00:00 AM,1819
2.354,36.19321,-86.83161,190D257001,4/11/2019 12:00:00 AM,2052
0.252,36.16329,-86.82604,190D296001,4/18/2019 12:00:00 AM,2024
0.094,36.16101,-86.82086,190D303001,4/8/2019 12:00:00 AM,1654
0.376,36.15634,-86.82917,190D313001,4/12/2019 12:00:00 AM,0
0.075,36.16674,-86.81915,190D316001,3/17/2019 12:00:00 AM,1400
0.256,36.17657,-86.81365,190D321001,3/29/2019 12:00:00 AM,1419
0.426,36.17931,-86.80895,190D335001,3/31/2019 12:00:00 AM,0
0.475,36.1799,-86.80943,190D335001,4/14/2019 12:00:00 AM,1340
0.336,36.17542,-86.80735,190D336001,3/24/2019 12:00:00 AM,1848
0,36.18824,-86.8155,190D360001,3/28/2019 12:00:00 AM,830
0.325,36.185,-86.81562,190D370001,4/13/2019 12:00:00 AM,1119
0.049,36.18358,-86.81234,190D376001,4/8/2019 12:00:00 AM,739
0.147,36.18115,-86.8092,190D400001,4/3/2019 12:00:00 AM,1923
0.124,36.18199,-86.80735,190D402001,4/2/2019 12:00:00 AM,1750
2.976,36.28047,-86.78429,190D460001,3/4/2019 12:00:00 AM,746
0.093,36.28552,-86.78838,190D465001,3/29/2019 12:00:00 AM,2031
0.014,36.24753,-86.77783,190D486001,4/24/2019 12:00:00 AM,2235
1.629,36.2439,-86.7566,190D503001,4/22/2019 12:00:00 AM,720
0.062,36.23583,-86.78002,190D528001,3/8/2019 12:00:00 AM,1310
0.005,36.21747,-86.78156,190D587001,4/8/2019 12:00:00 AM,0
0.065,36.19599,-86.78178,190D611001,4/26/2019 12:00:00 AM,745
0.631,36.19645,-86.77675,190D611001,4/13/2019 12:00:00 AM,150
0.392,36.19017,-86.78118,190D612001,3/20/2019 12:00:00 AM,1556
1.543,36.17688,-86.77618,190D612001,3/29/2019 12:00:00 AM,1242
1.543,36.17688,-86.77618,190D612001,4/25/2019 12:00:00 AM,1500
2.033,36.17485,-86.77094,190D612001,3/18/2019 12:00:00 AM,1446
0.094,36.18304,-86.7722,190D623001,3/8/2019 12:00:00 AM,900
0.11,36.19525,-86.76906,190D641001,3/19/2019 12:00:00 AM,805
0.151,36.18563,-86.76733,190D645001,4/5/2019 12:00:00 AM,1437
0.32,36.2015,-86.76798,190D678001,4/11/2019 12:00:00 AM,1521
0.023,36.19422,-86.75947,190D679001,3/17/2019 12:00:00 AM,1345
0.155,36.21566,-86.7559,190D711001,4/9/2019 12:00:00 AM,1914
0.081,36.23314,-86.75866,190D751001,3/1/2019 12:00:00 AM,2313
0.3,36.23374,-86.72891,190D789001,3/24/2019 12:00:00 AM,1315
0.343,36.22823,-86.72526,190D794001,4/26/2019 12:00:00 AM,1732
1.043,36.21947,-86.72711,190D825001,3/27/2019 12:00:00 AM,1557
0.154,36.20388,-86.73801,190E003001,3/1/2019 12:00:00 AM,1300
0.109,36.2022,-86.73718,190E004001,4/18/2019 12:00:00 AM,1733
0.166,36.20207,-86.73615,190E004001,4/13/2019 12:00:00 AM,2114
0.186,36.19705,-86.74567,190E079001,3/22/2019 12:00:00 AM,1937
0.138,36.19461,-86.7449,190E080001,4/30/2019 12:00:00 AM,1215
0.154,36.19439,-86.74503,190E080001,3/8/2019 12:00:00 AM,2050
0.023,36.19044,-86.74589,190E087001,4/10/2019 12:00:00 AM,735
0.063,36.18899,-86.75365,190E100001,3/23/2019 12:00:00 AM,325
0.262,36.18694,-86.75009,190E104001,3/16/2019 12:00:00 AM,2317
0.121,36.18513,-86.75653,190E111001,4/12/2019 12:00:00 AM,0
1.103,36.18293,-86.74101,190E140001,3/16/2019 12:00:00 AM,0
0.638,36.17781,-86.75097,190E151001,4/14/2019 12:00:00 AM,2032
1.281,36.17262,-86.75623,190E165001,3/5/2019 12:00:00 AM,0
0.028,36.17559,-86.75702,190E185001,4/17/2019 12:00:00 AM,1415
0.625,36.16775,-86.75699,190E193001,4/30/2019 12:00:00 AM,0
0.03,36.16903,-86.7598,190E201001,4/29/2019 12:00:00 AM,1905
0.211,36.16781,-86.75818,190E204001,4/22/2019 12:00:00 AM,1608
0.635,36.16636,-86.76585,190E207001,3/27/2019 12:00:00 AM,2042
0.081,36.1694,-86.7709,190E213001,4/9/2019 12:00:00 AM,1730
0.498,36.17742,-86.79727,190E226001,3/28/2019 12:00:00 AM,1025
0.53,36.17773,-86.79769,190E226001,3/30/2019 12:00:00 AM,0
0.07,36.16864,-86.78504,190E227001,4/17/2019 12:00:00 AM,758
0.519,36.17821,-86.78547,190E241001,4/7/2019 12:00:00 AM,2027
0.103,36.1623,-86.78223,190E255001,3/23/2019 12:00:00 AM,0
0.414,36.16442,-86.77727,190E255001,3/20/2019 12:00:00 AM,2310
1.398,36.16098,-86.77561,190E268001,4/29/2019 12:00:00 AM,2335
0.778,36.16387,-86.79416,190E271001,3/14/2019 12:00:00 AM,2240
0.175,36.15421,-86.7845,190E276001,4/24/2019 12:00:00 AM,1559
0.901,36.16306,-86.79107,190E276001,4/15/2019 12:00:00 AM,904
1.254,36.16478,-86.79512,190E276001,3/30/2019 12:00:00 AM,1520
0.603,36.15879,-86.7982,190E292001,3/16/2019 12:00:00 AM,229
0.958,36.15442,-86.79487,190E292001,3/29/2019 12:00:00 AM,1652
0.696,36.16517,-86.8162,190E294001,4/29/2019 12:00:00 AM,1340
0.464,36.14918,-86.8098,190E340001,4/23/2019 12:00:00 AM,1642
0.403,36.1538,-86.80829,190E343001,4/26/2019 12:00:00 AM,1050
0.001,36.14709,-86.66216,190E369001,3/11/2019 12:00:00 AM,2318
0.026,36.1972,-86.68808,190E432001,4/30/2019 12:00:00 AM,622
0.002,36.09342,-86.73627,190E483001,3/6/2019 12:00:00 AM,1832
0.057,36.15926,-86.83482,190E530001,3/14/2019 12:00:00 AM,907
0.003,36.15296,-86.77934,190E623001,4/15/2019 12:00:00 AM,0
0.039,36.03236,-86.76526,190E835001,3/6/2019 12:00:00 AM,711
0.084,36.2268,-86.5961,190E998001,4/21/2019 12:00:00 AM,1409
1.63,36.1155,-86.79729,190F003001,3/4/2019 12:00:00 AM,1850
1.703,36.11589,-86.79851,190F003001,4/26/2019 12:00:00 AM,1443
0.317,36.11711,-86.79155,190F010001,3/29/2019 12:00:00 AM,1959
0.031,36.12913,-86.78837,190F024001,3/1/2019 12:00:00 AM,1338
0.022,36.14267,-86.78944,190F055001,4/26/2019 12:00:00 AM,1429
0.018,36.13328,-86.78908,190F058001,3/28/2019 12:00:00 AM,0
0.559,36.12702,-86.80388,190F086001,4/3/2019 12:00:00 AM,1637
0.158,36.12985,-86.79765,190F090001,4/15/2019 12:00:00 AM,1734
0.152,36.13578,-86.81709,190F110001,4/6/2019 12:00:00 AM,1550
0.244,36.14788,-86.7949,190F125001,4/3/2019 12:00:00 AM,840
0.176,36.14073,-86.80681,190F148001,3/27/2019 12:00:00 AM,1430
0.148,36.14807,-86.80658,190F158001,3/1/2019 12:00:00 AM,1320
0.031,36.13092,-86.8342,190F209001,4/10/2019 12:00:00 AM,1455
0,36.12677,-86.82629,190F228001,4/14/2019 12:00:00 AM,1313
0.013,36.15176,-86.84855,190F253001,4/6/2019 12:00:00 AM,1626
0.025,36.15447,-86.82302,190F279001,3/15/2019 12:00:00 AM,1734
0.027,36.15993,-86.79949,190F342001,4/24/2019 12:00:00 AM,0
0.443,36.15195,-86.79719,190F346001,4/12/2019 12:00:00 AM,1300
0.004,36.15212,-86.79534,190F360001,3/4/2019 12:00:00 AM,255
0.141,36.15004,-86.79192,190F369001,4/7/2019 12:00:00 AM,1028
0.091,36.15276,-86.7619,190F372001,4/23/2019 12:00:00 AM,1840
0.237,36.14006,-86.78594,190F377001,4/8/2019 12:00:00 AM,1520
1.313,36.13322,-86.75923,190F427001,4/17/2019 12:00:00 AM,1100
0.002,36.12499,-86.7522,190F444001,4/15/2019 12:00:00 AM,0
0.614,36.11592,-86.76391,190F452001,3/23/2019 12:00:00 AM,1955
0.774,36.12043,-86.75061,190F485001,4/30/2019 12:00:00 AM,1420
0.819,36.12054,-86.74976,190F485001,4/3/2019 12:00:00 AM,0
0.841,36.12054,-86.74936,190F485001,3/19/2019 12:00:00 AM,810
0.078,36.11256,-86.74752,190F486001,3/8/2019 12:00:00 AM,1450
0.141,36.11396,-86.7495,190F492001,3/14/2019 12:00:00 AM,1500
0.068,36.11909,-86.74932,190F494001,4/21/2019 12:00:00 AM,1350
0.267,36.11688,-86.73867,190F510001,4/3/2019 12:00:00 AM,1734
1.21,36.11938,-86.73008,190F534001,3/2/2019 12:00:00 AM,2007
0.088,36.12521,-86.73415,190F573001,3/20/2019 12:00:00 AM,708
0.133,36.14071,-86.72629,190F597001,4/18/2019 12:00:00 AM,938
0.003,36.14656,-86.76763,190F629001,3/18/2019 12:00:00 AM,1318
0.574,36.1481,-86.76747,190F690001,3/10/2019 12:00:00 AM,1000
0.333,36.15674,-86.77598,190F718001,3/4/2019 12:00:00 AM,1414
0.43,36.15796,-86.77678,190F718001,4/25/2019 12:00:00 AM,2347
0.62,36.16034,-86.77835,190F718001,3/28/2019 12:00:00 AM,1442
0.737,36.16187,-86.77934,190F718001,4/20/2019 12:00:00 AM,1346
1.272,36.1688,-86.7838,190F718001,4/9/2019 12:00:00 AM,1635
1.573,36.17266,-86.78636,190F718001,3/31/2019 12:00:00 AM,1713
0.071,36.15471,-86.77312,190F725001,4/26/2019 12:00:00 AM,2246
0.122,36.15093,-86.77056,190F732001,3/14/2019 12:00:00 AM,1619
0.001,36.16909,-86.8096,190F750001,4/5/2019 12:00:00 AM,1440
0.1,36.16764,-86.80934,190F750001,3/4/2019 12:00:00 AM,945
0.183,36.16161,-86.78078,190F753001,3/14/2019 12:00:00 AM,428
0.037,36.16315,-86.77627,190F759001,4/30/2019 12:00:00 AM,700
0.161,36.31981,-86.69872,190F792001,4/5/2019 12:00:00 AM,1850
0.002,36.24351,-86.63614,190F862001,4/29/2019 12:00:00 AM,1845
0.002,36.04027,-86.76836,190G001001,3/13/2019 12:00:00 AM,806
0.274,36.04375,-86.62663,190G541001,4/25/2019 12:00:00 AM,0
0.012,36.04201,-86.62141,190G561001,4/12/2019 12:00:00 AM,845
0.008,36.04336,-86.61824,190G568001,3/13/2019 12:00:00 AM,0
0.025,36.07043,-86.59895,190G635001,3/15/2019 12:00:00 AM,1554
1.124,36.06432,-86.62897,190H833001,3/31/2019 12:00:00 AM,1315
0.252,36.07124,-86.64296,190H855001,4/9/2019 12:00:00 AM,1807
0.387,36.07568,-86.64795,190H856001,4/30/2019 12:00:00 AM,336
1.002,36.07762,-86.6567,190H856001,3/8/2019 12:00:00 AM,1736
0.004,36.08152,-86.64638,190H906001,4/19/2019 12:00:00 AM,1428
0.312,36.06908,-86.62082,190H936001,3/3/2019 12:00:00 AM,1245
0.593,36.11905,-86.62468,190J026001,4/23/2019 12:00:00 AM,1502
1.492,36.32861,-86.89469,19I0024001,3/13/2019 12:00:00 AM,640
2.459,36.32567,-86.87788,19I0024001,4/26/2019 12:00:00 AM,1752
2.844,36.32438,-86.87115,19I0024001,4/26/2019 12:00:00 AM,1825
2.844,36.32438,-86.87115,19I0024001,4/26/2019 12:00:00 AM,1756
2.844,36.32438,-86.87115,19I0024001,4/26/2019 12:00:00 AM,2026
3.067,36.32422,-86.86713,19I0024001,3/30/2019 12:00:00 AM,1413
3.396,36.32278,-86.86146,19I0024001,4/10/2019 12:00:00 AM,950
3.415,36.32271,-86.86113,19I0024001,4/26/2019 12:00:00 AM,1520
3.465,36.32282,-86.86016,19I0024001,3/16/2019 12:00:00 AM,0
3.511,36.32231,-86.85948,19I0024001,3/16/2019 12:00:00 AM,0
4.11,36.31976,-86.84924,19I0024001,4/15/2019 12:00:00 AM,741
4.594,36.31839,-86.84089,19I0024001,4/5/2019 12:00:00 AM,1748
4.963,36.31679,-86.83484,19I0024001,4/17/2019 12:00:00 AM,1714
5.405,36.31196,-86.82961,19I0024001,4/15/2019 12:00:00 AM,700
5.566,36.31041,-86.82745,19I0024001,4/2/2019 12:00:00 AM,1526
6.415,36.30447,-86.8142,19I0024001,3/10/2019 12:00:00 AM,1659
6.415,36.30447,-86.8142,19I0024001,3/28/2019 12:00:00 AM,1610
6.415,36.30463,-86.81397,19I0024001,4/2/2019 12:00:00 AM,1542
6.947,36.29718,-86.81151,19I0024001,4/22/2019 12:00:00 AM,714
6.96,36.297,-86.81147,19I0024001,3/23/2019 12:00:00 AM,1144
7.234,36.29308,-86.81067,19I0024001,3/8/2019 12:00:00 AM,1350
7.426,36.29033,-86.81009,19I0024001,3/25/2019 12:00:00 AM,710
7.74,36.28632,-86.80779,19I0024001,4/2/2019 12:00:00 AM,1630
7.757,36.28613,-86.80764,19I0024001,3/28/2019 12:00:00 AM,1715
7.883,36.28421,-86.80734,19I0024001,3/12/2019 12:00:00 AM,630
8.524,36.27719,-86.79981,19I0024001,3/22/2019 12:00:00 AM,1530
8.799,36.27384,-86.79709,19I0024001,4/24/2019 12:00:00 AM,540
8.855,36.27347,-86.79597,19I0024001,4/22/2019 12:00:00 AM,1746
8.981,36.27165,-86.79525,19I0024001,4/11/2019 12:00:00 AM,1030
8.994,36.2715,-86.79512,19I0024001,3/27/2019 12:00:00 AM,615
9.276,36.26791,-86.79272,19I0024001,4/23/2019 12:00:00 AM,1716
9.288,36.26775,-86.79263,19I0024001,3/19/2019 12:00:00 AM,730
9.406,36.26632,-86.79139,19I0024001,4/2/2019 12:00:00 AM,1703
11.438,36.23796,-86.7859,19I0024001,4/15/2019 12:00:00 AM,1207
12.306,36.22717,-86.77877,19I0024001,4/9/2019 12:00:00 AM,637
12.374,36.22683,-86.77739,19I0024001,3/22/2019 12:00:00 AM,1218
12.641,36.2235,-86.77454,19I0024001,4/30/2019 12:00:00 AM,1100
12.8,36.19462,-86.77617,19I0024001,4/23/2019 12:00:00 AM,1415
13.209,36.18851,-86.77616,19I0024001,3/19/2019 12:00:00 AM,2203
13.436,36.18529,-86.77519,19I0024001,3/24/2019 12:00:00 AM,1430
13.463,36.18484,-86.77572,19I0024001,3/13/2019 12:00:00 AM,1320
13.591,36.18302,-86.77527,19I0024001,4/28/2019 12:00:00 AM,2323
13.643,36.18232,-86.77485,19I0024001,3/9/2019 12:00:00 AM,0
13.689,36.18163,-86.77485,19I0024001,4/23/2019 12:00:00 AM,1435
13.702,36.18148,-86.77463,19I0024001,3/29/2019 12:00:00 AM,0
13.783,36.18032,-86.77438,19I0024001,4/4/2019 12:00:00 AM,611
13.98,36.1777,-86.77301,19I0024001,4/3/2019 12:00:00 AM,1700
13.989,36.17758,-86.77295,19I0024001,3/10/2019 12:00:00 AM,1605
14.117,36.17586,-86.77208,19I0024001,3/28/2019 12:00:00 AM,2104
14.125,36.17575,-86.772,19I0024001,4/2/2019 12:00:00 AM,1650
14.203,36.17479,-86.77128,19I0024001,4/23/2019 12:00:00 AM,2255
14.337,36.1733,-86.76973,19I0024001,3/10/2019 12:00:00 AM,1333
14.407,36.17251,-86.76895,19I0024001,4/14/2019 12:00:00 AM,128
14.445,36.17208,-86.76853,19I0024001,3/1/2019 12:00:00 AM,140
14.453,36.17198,-86.76843,19I0024001,4/10/2019 12:00:00 AM,1544
14.458,36.17183,-86.76853,19I0024001,3/20/2019 12:00:00 AM,30
14.492,36.17151,-86.76802,19I0024001,4/12/2019 12:00:00 AM,1306
14.497,36.17137,-86.76813,19I0024001,4/10/2019 12:00:00 AM,1415
14.529,36.17106,-86.76765,19I0024001,4/6/2019 12:00:00 AM,1515
14.544,36.17081,-86.76765,19I0024001,3/31/2019 12:00:00 AM,1255
14.56,36.17068,-86.76736,19I0024001,3/27/2019 12:00:00 AM,2027
14.665,36.16933,-86.76644,19I0024001,3/30/2019 12:00:00 AM,1620
14.7,36.16887,-86.76616,19I0024001,3/21/2019 12:00:00 AM,1535
14.735,36.16841,-86.76588,19I0024001,4/24/2019 12:00:00 AM,647
14.741,36.16828,-86.766,19I0024001,4/26/2019 12:00:00 AM,1026
14.783,36.16772,-86.76566,19I0024001,3/26/2019 12:00:00 AM,922
14.787,36.16774,-86.76548,19I0024001,3/14/2019 12:00:00 AM,1340
14.85,36.16692,-86.76496,19I0024001,4/29/2019 12:00:00 AM,1741
14.858,36.16677,-86.76503,19I0024001,3/28/2019 12:00:00 AM,734
14.866,36.16671,-86.76483,19I0024001,3/10/2019 12:00:00 AM,1629
14.866,36.16671,-86.76483,19I0024001,4/26/2019 12:00:00 AM,2247
14.93,36.1659,-86.76429,19I0024001,4/26/2019 12:00:00 AM,1134
14.941,36.16577,-86.7642,19I0024001,3/22/2019 12:00:00 AM,2005
14.943,36.16574,-86.76419,19I0024001,4/10/2019 12:00:00 AM,2224
14.952,36.16544,-86.76451,19I0024001,3/13/2019 12:00:00 AM,730
14.963,36.16541,-86.76418,19I0024001,3/29/2019 12:00:00 AM,1154
14.987,36.16512,-86.76394,19I0024001,4/10/2019 12:00:00 AM,1151
14.999,36.16506,-86.76367,19I0024001,4/26/2019 12:00:00 AM,145
15.004,36.16492,-86.76376,19I0024001,3/27/2019 12:00:00 AM,1446
15.064,36.16433,-86.76298,19I0024001,3/20/2019 12:00:00 AM,1038
15.067,36.16419,-86.76308,19I0024001,3/17/2019 12:00:00 AM,2233
15.074,36.16434,-86.76269,19I0024001,4/27/2019 12:00:00 AM,1330
15.102,36.16381,-86.76267,19I0024001,3/2/2019 12:00:00 AM,1822
15.111,36.16371,-86.76255,19I0024001,4/5/2019 12:00:00 AM,1926
15.128,36.16353,-86.76236,19I0024001,3/19/2019 12:00:00 AM,2321
15.13,36.1636,-86.7622,19I0024001,3/23/2019 12:00:00 AM,1521
15.138,36.16342,-86.76224,19I0024001,3/14/2019 12:00:00 AM,1545
15.143,36.16351,-86.76197,19I0024001,3/27/2019 12:00:00 AM,555
15.143,36.16351,-86.76197,19I0024001,3/27/2019 12:00:00 AM,546
15.143,36.16351,-86.76197,19I0024001,3/27/2019 12:00:00 AM,545
15.144,36.1635,-86.76197,19I0024001,3/27/2019 12:00:00 AM,540
15.153,36.16325,-86.76206,19I0024001,3/22/2019 12:00:00 AM,1714
15.19,36.16296,-86.76145,19I0024001,3/22/2019 12:00:00 AM,1020
15.199,36.16274,-86.76153,19I0024001,4/1/2019 12:00:00 AM,1330
15.244,36.1622,-86.7611,19I0024001,4/6/2019 12:00:00 AM,0
15.251,36.16211,-86.76104,19I0024001,4/28/2019 12:00:00 AM,1609
15.269,36.16187,-86.76088,19I0024001,3/3/2019 12:00:00 AM,1332
15.302,36.16149,-86.76039,19I0024001,3/27/2019 12:00:00 AM,540
15.321,36.16115,-86.76066,19I0024001,4/16/2019 12:00:00 AM,956
15.428,36.15962,-86.76006,19I0024001,3/10/2019 12:00:00 AM,1717
15.499,36.15858,-86.75995,19I0024001,3/6/2019 12:00:00 AM,1615
15.555,36.15775,-86.76042,19I0024001,3/15/2019 12:00:00 AM,0
15.555,36.15775,-86.76042,19I0024001,4/26/2019 12:00:00 AM,1032
15.563,36.15765,-86.75985,19I0024001,4/16/2019 12:00:00 AM,1833
16.012,36.13966,-86.72971,19I0024001,3/24/2019 12:00:00 AM,1521
16.079,36.13912,-86.72872,19I0024001,4/10/2019 12:00:00 AM,1742
16.327,36.1359,-86.72673,19I0024001,3/17/2019 12:00:00 AM,1002
16.334,36.1358,-86.72673,19I0024001,3/9/2019 12:00:00 AM,1648
16.338,36.13574,-86.72673,19I0024001,3/28/2019 12:00:00 AM,928
16.34,36.13571,-86.72673,19I0024001,3/28/2019 12:00:00 AM,1813
